Lambda_Diff,Distance
1.552,4359.883
1.616,7483.29
3.352,7872.441
4.352,8263.927
3.296,8657.527
0.104,1950.7
0.4,1993.982
0.736,2118.53
0.52,2311.242
0.912,2556.752
1.464,2841.406
1.576,4570.192
0.624,3154.626
1.168,3488.726
1.512,3838.258
1.28,4199.369
1.4,4569.317
1.776,4946.117
1.512,5328.317
1.912,5714.833
0.256,6104.846
1.88,6497.725
2.016,4806.891
2.232,6892.982
1.376,7290.228
2.544,7689.156
3.288,8491.206
0.512,1321.1
0.664,1384.211
0.872,1558.282
0.288,1811.605
0.584,2115.905
2.096,5066.282
0.848,2452.277
0.832,2809.224
0.688,3179.824
1.656,3559.817
1.104,3946.489
1.36,4338.056
1.368,4733.302
1.56,5131.378
2.024,5531.672
0.424,5933.735
0.312,413.2
1.392,5949.712
0.112,826.4
0.128,1239.6
0.192,1652.8
0.2,2066.0
0.728,2479.2
0.56,2892.4
0.52,3305.6
0.784,3718.8
0.928,4132.0
1.112,4545.2
2.096,6271.041
1.272,4958.4
0.544,5371.6
1.648,5784.8
2.6,6198.0
1.92,6611.2
4.408,7437.6
2.872,7850.9
0.144,753.081
0.048,629.6
0.432,6602.599
0.44,753.081
0.296,1038.91
0.296,1390.325
0.52,1768.656
0.08,2159.804
0.256,2557.895
0.504,2960.131
0.248,3365.024
0.792,3771.72
0.88,4179.691
1.848,6942.92
0.896,4588.599
1.144,4998.212
0.224,5408.372
1.984,5818.961
2.424,6229.896
1.496,6641.111
2.896,7052.559
5.12,7464.201
3.664,7876.105
0.208,1325.167
2.352,7290.777
0.432,1259.1
0.128,1325.167
0.68,1506.078
0.376,1766.902
0.088,2077.759
0.04,2419.44
0.16,2780.605
0.32,3154.57
0.256,3537.276
0.76,3926.169
1.88,7645.142
0.44,4319.578
1.376,4716.373
1.232,5115.766
0.264,5517.193
1.856,5920.24
2.464,6324.598
1.776,6730.03
3.144,7136.353
4.656,7543.423
3.736,7951.224
2.632,8005.15
0.416,1993.982
0.328,1950.7
0.096,1993.982
0.264,2118.53
0.376,2311.242
0.112,2556.752
0.712,2841.406
0.68,3154.626
0.656,3488.726
0.848,3838.258
0.32,3839.3
4.264,8370.073
0.624,4199.369
0.536,4569.317
1.384,4946.117
1.432,5328.317
0.576,5714.833
2.184,6104.846
2.92,6497.725
2.384,6892.982
4.056,7290.228
4.872,7689.156
2.064,8739.385
4.208,8089.614
0.912,2613.076
0.016,2580.2
0.336,2613.076
0.44,2709.312
0.384,2862.523
0.664,3064.177
0.352,3305.418
0.448,3578.249
0.504,3876.004
0.688,3236.286
0.568,4193.379
1.36,4526.246
1.12,4871.433
1.112,5226.497
1.184,5589.558
0.0,5959.154
2.456,6334.141
2.616,6713.616
2.152,7096.858
3.48,7483.29
0.552,3209.8
4.936,7872.441
3.944,8264.022
0.52,3236.286
0.384,3209.8
0.4,3236.286
0.36,3314.476
0.072,3440.846
0.976,3610.341
0.304,3817.22
0.592,4055.767
0.336,3236.286
0.776,4320.74
0.752,4607.582
0.696,4912.463
0.92,5232.231
0.976,5564.32
1.464,5906.653
0.344,6257.548
2.232,6615.643
2.68,6979.83
1.272,7349.203
0.064,3314.476
3.992,7723.018
5.232,8100.661
0.232,3861.521
0.208,3839.35
0.192,3861.521
0.248,3927.282
0.656,4034.503
0.584,4179.995
1.032,4359.927
0.552,3440.846
0.536,4570.234
1.2,4806.931
0.816,5066.32
1.208,5345.099
1.064,5640.393
1.6,5949.744
2.168,6271.072
0.464,6602.628
2.048,6942.947
3.072,7290.803
0.872,3610.341
2.416,7645.167
4.208,8005.174
5.256,8370.096
3.96,8739.407
0.552,3817.22
1.032,4055.767
0.952,3861.471
0.904,4320.74
0.824,4607.582
1.344,4912.463
0.568,5232.231
1.176,5564.32
1.248,5906.653
0.256,6257.548
1.312,6615.643
1.36,6979.83
0.968,7349.203
0.952,3927.233
2.792,7723.018
3.568,8100.661
2.2,8481.712
0.328,2613.076
0.168,2580.2
0.464,2613.076
0.256,2709.312
0.472,2862.523
0.888,3064.177
0.744,3305.418
0.68,4034.456
0.312,3578.249
0.936,3876.004
0.728,4193.379
0.752,4526.246
0.96,4871.433
1.048,5226.497
1.304,5589.558
0.248,5959.154
2.096,6334.141
2.224,6713.616
1.016,4179.949
1.08,7096.858
2.816,7483.29
3.816,7872.441
2.76,8264.022
0.432,1993.982
0.136,1950.7
0.2,1993.982
0.016,2118.53
0.376,2311.242
0.928,2556.752
1.04,4359.883
0.088,2841.406
0.632,3154.626
0.976,3488.726
0.744,3838.258
0.864,4199.369
1.24,4569.317
0.976,4946.117
1.376,5328.317
0.28,5714.833
1.344,6104.846
1.48,4570.192
1.696,6497.725
0.84,6892.982
2.008,7290.228
2.752,8089.614
0.024,1384.211
0.128,1321.1
0.336,1384.211
0.248,1558.282
0.048,1811.605
1.56,4806.891
0.312,2115.905
0.296,2452.277
0.152,2809.224
1.12,3179.824
0.568,3559.817
0.824,3946.489
0.832,4338.056
1.024,4733.302
1.488,5131.378
0.112,5531.672
1.08,5640.359
0.424,413.2
0.44,826.4
0.12,1239.6
0.112,1652.8
0.416,2066.0
0.248,2479.2
0.208,2892.4
0.472,3305.6
0.616,3718.8
0.8,4132.0
1.784,5949.712
0.96,4545.2
0.856,4958.4
1.336,5371.6
2.288,5784.8
1.608,6198.0
4.096,7024.4
2.56,7437.7
0.456,1038.91
0.264,753.081
0.12,6271.041
0.128,629.6
0.608,753.081
0.016,1038.91
0.208,1390.325
0.392,1768.656
0.056,2159.804
0.192,2557.895
0.064,2960.131
0.48,3365.024
0.568,3771.72
1.536,6602.599
0.584,4179.691
0.832,4588.599
0.536,4998.212
1.672,5408.372
2.112,5818.961
1.184,6229.896
2.584,6641.111
4.808,7052.559
3.352,7464.3
0.52,1506.078
2.04,6942.92
0.744,1325.167
0.184,1259.1
0.992,1325.167
0.688,1506.078
0.224,1766.902
0.352,2077.759
0.472,2419.44
0.008,2780.605
0.056,3154.57
0.448,3537.276
1.568,7290.777
0.128,3926.169
1.064,4319.578
0.92,4716.373
0.048,5115.766
1.544,5517.193
2.152,5920.24
1.464,6324.598
2.832,6730.03
4.344,7136.353
3.424,7543.521
2.32,7645.142
0.728,2118.53
0.016,1993.982
0.216,1950.7
0.048,1993.982
0.064,2118.53
0.2,2311.242
0.4,2556.752
0.368,2841.406
0.344,3154.626
0.536,3488.726
0.008,3861.471
3.952,8005.15
0.312,3838.258
0.224,4199.369
1.072,4569.317
1.12,4946.117
0.264,5328.317
1.872,5714.833
2.608,6104.846
2.072,6497.725
3.744,6892.982
4.56,7290.228
1.752,8370.162
3.896,7689.253
1.224,2709.312
0.328,2613.076
0.024,2580.2
0.752,2613.076
0.072,2709.312
0.352,2862.523
0.04,3064.177
0.136,3305.418
0.192,3578.249
1.0,3314.476
0.256,3876.004
1.048,4193.379
0.808,4526.246
0.8,4871.433
0.872,5226.497
0.312,5589.558
2.144,5959.154
2.304,6334.141
1.84,6713.616
3.168,7096.858
0.864,3236.286
4.624,7483.29
3.632,7872.535
0.832,3314.476
0.072,3236.286
0.088,3209.8
0.672,3236.286
0.24,3314.476
0.664,3440.846
0.008,3610.341
0.28,3817.22
0.024,3209.8
0.464,4055.767
0.44,4320.74
0.384,4607.582
0.608,4912.463
0.664,5232.231
1.152,5564.32
0.032,5906.653
1.92,6257.548
2.368,6615.643
0.96,6979.83
0.248,3236.286
3.68,7349.203
4.92,7723.018
0.08,3927.282
0.104,3861.521
0.12,3839.35
0.064,3861.521
0.344,3927.282
0.272,4034.503
0.72,4179.995
0.24,3314.476
0.224,4359.927
0.888,4570.234
0.504,4806.931
0.896,5066.32
0.752,5345.099
1.288,5640.393
1.856,5949.744
0.152,6271.072
1.736,6602.628
2.76,6942.947
0.56,3440.846
2.104,7290.803
3.896,7645.167
4.944,8005.174
3.648,8370.185
0.24,3610.341
0.72,3817.22
0.64,3839.3
0.592,4055.767
0.512,4320.74
1.032,4607.582
0.256,4912.463
0.864,5232.231
0.936,5564.32
0.568,5906.653
1.0,6257.548
1.048,6615.643
0.656,6979.83
0.64,3861.471
2.48,7349.203
3.256,7723.018
1.888,8100.753
0.64,2709.312
0.144,2613.076
0.152,2580.2
0.056,2613.076
0.16,2709.312
0.576,2862.523
0.432,3064.177
0.368,3927.233
0.0,3305.418
0.624,3578.249
0.416,3876.004
0.44,4193.379
0.648,4526.246
0.736,4871.433
0.992,5226.497
0.56,5589.558
1.784,5959.154
1.912,6334.141
0.704,4034.456
0.768,6713.616
2.504,7096.858
3.504,7483.29
2.448,7872.535
0.744,2118.53
0.448,1993.982
0.112,1950.7
0.328,1993.982
0.064,2118.53
0.616,2311.242
0.728,4179.949
0.224,2556.752
0.32,2841.406
0.664,3154.626
0.432,3488.726
0.552,3838.258
0.928,4199.369
0.664,4569.317
1.064,4946.117
0.592,5328.317
1.032,5714.833
1.168,4359.883
1.384,6104.846
0.528,6497.725
1.696,6892.982
2.44,7689.253
0.336,1558.282
0.184,1384.211
0.024,1321.1
0.56,1384.211
0.264,1558.282
1.248,4570.192
0.0,1811.605
0.016,2115.905
0.16,2452.277
0.808,2809.224
0.256,3179.824
0.512,3559.817
0.52,3946.489
0.712,4338.056
1.176,4733.302
0.424,5131.378
1.504,5345.063
1.52,5066.282
1.2,4806.891
1.192,4570.192
0.664,4359.883
0.832,4179.949
0.872,4034.456
0.608,3927.233
0.464,3861.471
0.28,3839.3
0.704,413.2
0.12,3861.471
1.936,3927.233
0.256,4034.456
1.208,4179.949
0.528,4359.883
3.016,4806.891
1.48,5066.347
1.536,6675.088
1.344,6374.16
0.96,826.4
0.952,6086.419
1.688,5813.823
1.096,5558.602
0.872,5323.255
1.472,5110.528
1.136,4923.355
0.888,4764.747
1.144,4637.637
0.6,4544.668
0.512,4487.962
0.456,1239.6
0.496,4468.9
0.248,4487.962
1.616,4544.668
0.592,4637.637
1.032,4764.747
0.104,4923.355
1.504,5110.528
3.728,5323.255
2.272,5558.662
1.6,7111.92
0.96,1652.8
1.824,6830.265
1.264,6562.553
2.072,6310.559
1.768,6076.238
1.304,5861.711
1.432,5669.225
1.552,5501.094
1.072,5359.611
1.136,5246.932
0.632,5164.941
0.488,2066.0
0.952,5115.116
0.016,5098.4
0.16,5115.116
1.128,5164.941
0.464,5246.932
1.072,5359.611
0.384,5501.094
1.752,5669.225
3.264,5861.711
2.344,6076.293
1.24,2479.2
1.808,7622.98
1.064,7360.906
1.296,7113.194
1.128,6881.393
1.016,6667.165
1.28,6472.254
0.68,6298.455
0.712,6147.557
0.736,6021.283
0.544,5921.208
1.072,4545.2
2.872,2892.4
0.768,5848.678
0.856,5804.725
0.008,5790.0
0.04,5804.725
0.816,5848.678
0.792,5921.208
1.528,6021.283
0.992,6147.557
2.664,6298.455
3.48,6472.254
0.672,3305.7
2.816,6667.215
2.304,8111.456
1.408,7865.674
1.056,7634.357
1.832,7418.858
1.008,7220.594
0.728,7041.02
1.04,6881.6
0.944,6743.763
0.888,6628.856
2.08,4998.2
0.824,6538.088
0.032,6472.474
0.272,6432.784
0.28,6419.5
0.208,6432.784
1.392,6472.474
1.064,6538.088
1.224,6628.856
0.76,6743.763
2.088,6881.6
1.944,4588.585
3.544,7041.02
2.552,7220.639
1.912,8618.326
1.008,8387.41
0.992,8170.877
1.752,7969.899
1.32,7785.679
0.416,7619.435
1.088,7472.365
0.8,7345.622
1.056,4179.676
0.616,7240.273
0.64,7157.263
0.696,7097.376
0.472,7061.2
0.416,7049.1
0.072,7061.2
1.048,7097.376
0.84,7157.263
1.288,7240.273
0.12,7345.622
1.328,3771.703
2.6,7472.365
3.84,7619.435
1.16,9140.426
1.184,8923.032
1.2,8719.81
1.144,8531.772
0.736,8359.944
0.808,8205.342
0.36,8068.959
0.84,3365.005
0.856,7951.731
0.192,7854.515
0.576,7778.064
0.184,7722.992
0.328,7689.759
0.208,7678.65
0.776,7689.759
0.928,7722.992
0.656,7778.064
1.68,7854.515
0.52,2960.109
1.024,7951.731
2.816,8068.959
3.864,8205.342
2.568,8359.983
0.84,2557.871
0.36,2159.775
0.44,4132.0
0.488,1768.62
0.568,1390.28
0.048,1038.849
0.824,752.997
0.216,629.5
0.144,752.997
1.648,1038.849
0.08,1390.28
0.032,1768.62
0.424,2159.775
0.44,3718.8
1.4,2557.871
2.176,2960.109
0.808,3365.104
1.72,5115.766
1.224,4716.373
0.928,4319.578
1.136,3926.169
0.92,3537.276
0.504,3154.57
0.648,2780.605
0.712,3305.6
1.08,2419.44
0.456,2077.759
0.664,1766.902
0.64,1506.078
0.432,1325.167
0.344,1259.1
0.088,1325.167
1.64,1506.078
0.704,1766.902
0.832,2077.759
0.376,2892.4
0.312,2419.44
1.424,2780.605
2.424,3154.57
1.368,3537.37
1.824,5305.897
1.528,4921.956
1.192,4543.152
1.408,4170.885
1.016,3807.073
0.464,3454.387
0.352,2479.2
1.304,3116.608
0.76,2799.137
0.416,2509.693
0.648,2259.075
0.528,2061.491
0.152,1933.273
0.416,1888.6
0.016,1933.273
1.672,2061.491
0.048,2259.075
0.088,2066.0
0.304,2509.693
0.552,2799.137
0.616,3116.608
1.36,3807.159
1.416,5561.21
1.264,5196.169
1.056,4838.88
1.64,4491.192
1.344,4155.517
0.168,1652.8
1.08,3835.011
1.096,3533.803
1.24,3257.251
0.272,3012.155
0.824,2806.767
0.568,2650.334
0.56,2551.875
0.368,2518.2
0.096,2551.875
1.504,2650.334
0.016,413.2
0.304,826.4
0.312,1239.6
0.84,1652.8
0.672,2066.0
0.632,2479.2
0.896,2892.4
1.04,3305.6
1.224,3718.8
2.208,5640.359
1.384,4132.0
0.432,4545.2
1.76,4958.4
2.712,5371.6
2.032,5784.8
4.52,6611.2
2.984,7024.5
0.032,1390.325
0.16,1038.91
0.544,5949.712
0.552,753.081
0.184,629.6
0.408,753.081
0.632,1038.91
0.032,1390.325
0.368,1768.656
0.616,2159.804
0.36,2557.895
0.904,2960.131
0.992,3365.024
1.96,6271.041
1.008,3771.72
1.256,4179.691
0.112,4588.599
2.096,4998.212
2.536,5408.372
1.608,5818.961
3.008,6229.896
5.232,6641.111
3.776,7052.659
0.096,1766.902
2.464,6602.599
0.32,1506.078
0.24,1325.167
0.568,1259.1
0.264,1325.167
0.2,1506.078
0.072,1766.902
0.048,2077.759
0.432,2419.44
0.368,2780.605
0.872,3154.57
1.992,6942.92
0.552,3537.276
1.488,3926.169
1.344,4319.578
0.376,4716.373
1.968,5115.766
2.576,5517.193
1.888,5920.24
3.256,6324.598
4.768,6730.03
3.848,7136.451
2.744,7290.777
0.304,2311.242
0.44,2118.53
0.208,1993.982
0.376,1950.7
0.488,1993.982
0.224,2118.53
0.824,2311.242
0.792,2556.752
0.768,2841.406
0.96,3154.626
0.432,3927.233
4.376,7645.142
0.736,3488.726
0.648,3838.258
1.496,4199.369
1.544,4569.317
0.688,4946.117
2.296,5328.317
3.032,5714.833
2.496,6104.846
4.168,6497.725
4.984,6892.982
2.176,8005.237
4.32,7290.324
0.8,2862.523
0.096,2709.312
0.448,2613.076
0.328,2580.2
0.496,2613.076
0.776,2709.312
0.464,2862.523
0.56,3064.177
0.616,3305.418
0.576,3440.846
0.68,3578.249
1.472,3876.004
1.232,4193.379
1.224,4526.246
1.296,4871.433
0.112,5226.497
2.568,5589.558
2.728,5959.154
2.264,6334.141
3.592,6713.616
0.44,3314.476
5.048,7096.858
4.056,7483.384
0.408,3440.846
0.496,3314.476
0.512,3236.286
0.248,3209.8
0.184,3236.286
1.088,3314.476
0.416,3440.846
0.704,3610.341
0.448,3236.286
0.888,3817.22
0.864,4055.767
0.808,4320.74
1.032,4607.582
1.088,4912.463
1.576,5232.231
0.456,5564.32
2.344,5906.653
2.792,6257.548
1.384,6615.643
0.176,3209.8
4.104,6979.83
5.344,7349.203
0.344,4034.503
0.32,3927.282
0.304,3861.521
0.36,3839.35
0.768,3861.521
0.696,3927.282
1.144,4034.503
0.664,3236.286
0.648,4179.995
1.312,4359.927
0.928,4570.234
1.32,4806.931
1.176,5066.32
1.712,5345.099
2.28,5640.393
0.576,5949.744
2.16,6271.072
3.184,6602.628
0.984,3314.476
2.528,6942.947
4.32,7290.803
5.368,7645.167
4.072,8005.261
0.664,3440.846
1.144,3610.341
1.064,3861.471
1.016,3817.22
0.936,4055.767
1.456,4320.74
0.68,4607.582
1.288,4912.463
1.36,5232.231
0.144,5564.32
1.424,5906.653
1.472,6257.548
1.08,6615.643
1.064,3839.3
2.904,6979.83
3.68,7349.203
2.312,7723.109
0.216,2862.523
0.28,2709.312
0.576,2613.076
0.368,2580.2
0.584,2613.076
1.0,2709.312
0.856,2862.523
0.792,3861.471
0.424,3064.177
1.048,3305.418
0.84,3578.249
0.864,3876.004
1.072,4193.379
1.16,4526.246
1.416,4871.433
0.136,5226.497
2.208,5589.558
2.336,5959.154
1.128,3927.233
1.192,6334.141
2.928,6713.616
3.928,7096.858
2.872,7483.384
0.32,2311.242
0.024,2118.53
0.312,1993.982
0.096,1950.7
0.488,1993.982
1.04,2118.53
1.152,4034.456
0.2,2311.242
0.744,2556.752
1.088,2841.406
0.856,3154.626
0.976,3488.726
1.352,3838.258
1.088,4199.369
1.488,4569.317
0.168,4946.117
1.456,5328.317
1.592,4179.949
1.808,5714.833
0.952,6104.846
2.12,6497.725
2.864,7290.324
0.088,1811.605
0.24,1558.282
0.448,1384.211
0.136,1321.1
0.16,1384.211
1.672,4359.883
0.424,1558.282
0.408,1811.605
0.264,2115.905
1.232,2452.277
0.68,2809.224
0.936,3179.824
0.944,3559.817
1.136,3946.489
1.6,4338.056
0.0,4733.302
0.32,413.2
0.328,826.4
0.856,1239.6
0.688,1652.8
0.648,2066.0
0.912,2479.2
1.056,2892.4
1.24,3305.6
2.224,5345.063
1.4,3718.8
0.416,4132.0
1.776,4545.2
2.728,4958.4
2.048,5371.6
4.536,6198.0
3.0,6611.3
0.016,1768.656
0.176,1390.325
0.56,5640.359
0.568,1038.91
0.168,753.081
0.424,629.6
0.648,753.081
0.048,1038.91
0.384,1390.325
0.632,1768.656
0.376,2159.804
0.92,2557.895
1.008,2960.131
1.976,5949.712
1.024,3365.024
1.272,3771.72
0.096,4179.691
2.112,4588.599
2.552,4998.212
1.624,5408.372
3.024,5818.961
5.248,6229.896
3.792,6641.211
0.08,2077.759
2.48,6271.041
0.304,1766.902
0.256,1506.078
0.552,1325.167
0.248,1259.1
0.216,1325.167
0.088,1506.078
0.032,1766.902
0.448,2077.759
0.384,2419.44
0.888,2780.605
2.008,6602.599
0.568,3154.57
1.504,3537.276
1.36,3926.169
0.392,4319.578
1.984,4716.373
2.592,5115.766
1.904,5517.193
3.272,5920.24
4.784,6324.598
3.864,6730.128
2.76,6942.92
0.288,2556.752
0.456,2311.242
0.224,2118.53
0.392,1993.982
0.504,1950.7
0.24,1993.982
0.84,2118.53
0.808,2311.242
0.784,2556.752
0.976,2841.406
0.448,4034.456
4.392,7290.777
0.752,3154.626
0.664,3488.726
1.512,3838.258
1.56,4199.369
0.704,4569.317
2.312,4946.117
3.048,5328.317
2.512,5714.833
4.184,6104.846
5.0,6497.725
2.192,7645.228
4.336,6893.078
0.784,3064.177
0.112,2862.523
0.464,2709.312
0.312,2613.076
0.512,2580.2
0.792,2613.076
0.48,2709.312
0.576,2862.523
0.632,3064.177
0.56,3610.341
0.696,3305.418
1.488,3578.249
1.248,3876.004
1.24,4193.379
1.312,4526.246
0.128,4871.433
2.584,5226.497
2.744,5589.558
2.28,5959.154
3.608,6334.141
0.424,3440.846
5.064,6713.616
4.072,7096.951
0.392,3610.341
0.512,3440.846
0.528,3314.476
0.232,3236.286
0.2,3209.8
1.104,3236.286
0.432,3314.476
0.72,3440.846
0.464,3314.476
0.904,3610.341
0.88,3817.22
0.824,4055.767
1.048,4320.74
1.104,4607.582
1.592,4912.463
0.472,5232.231
2.36,5564.32
2.808,5906.653
1.4,6257.548
0.192,3236.286
4.12,6615.643
5.36,6979.83
0.36,4179.995
0.336,4034.503
0.32,3927.282
0.376,3861.521
0.784,3839.35
0.712,3861.521
1.16,3927.282
0.68,3209.8
0.664,4034.503
1.328,4179.995
0.944,4359.927
1.336,4570.234
1.192,4806.931
1.728,5066.32
2.296,5345.099
0.592,5640.393
2.176,5949.744
3.2,6271.072
1.0,3236.286
2.544,6602.628
4.336,6942.947
5.384,7290.803
4.088,7645.253
0.68,3314.476
1.16,3440.846
1.08,3927.233
1.032,3610.341
0.952,3817.22
1.472,4055.767
0.696,4320.74
1.304,4607.582
1.376,4912.463
0.128,5232.231
1.44,5564.32
1.488,5906.653
1.096,6257.548
1.08,3861.471
2.92,6615.643
3.696,6979.83
2.328,7349.293
0.2,3064.177
0.296,2862.523
0.592,2709.312
0.384,2613.076
0.6,2580.2
1.016,2613.076
0.872,2709.312
0.808,3839.3
0.44,2862.523
1.064,3064.177
0.856,3305.418
0.88,3578.249
1.088,3876.004
1.176,4193.379
1.432,4526.246
0.12,4871.433
2.224,5226.497
2.352,5589.558
1.144,3861.471
1.208,5959.154
2.944,6334.141
3.944,6713.616
2.888,7096.951
0.304,2556.752
0.008,2311.242
0.328,2118.53
0.112,1993.982
0.504,1950.7
1.056,1993.982
1.168,3927.233
0.216,2118.53
0.76,2311.242
1.104,2556.752
0.872,2841.406
0.992,3154.626
1.368,3488.726
1.104,3838.258
1.504,4199.369
0.152,4569.317
1.472,4946.117
1.608,4034.456
1.824,5328.317
0.968,5714.833
2.136,6104.846
2.88,6893.078
0.104,2115.905
0.256,1811.605
0.464,1558.282
0.12,1384.211
0.176,1321.1
1.688,4179.949
0.44,1384.211
0.424,1558.282
0.28,1811.605
1.248,2115.905
0.696,2452.277
0.952,2809.224
0.96,3179.824
1.152,3559.817
1.616,3946.489
0.016,4338.056
0.008,413.2
0.536,826.4
0.368,1239.6
0.328,1652.8
0.592,2066.0
0.736,2479.2
0.92,2892.4
1.904,5066.282
1.08,3305.6
0.736,3718.8
1.456,4132.0
2.408,4545.2
1.728,4958.4
4.216,5784.8
2.68,6198.1
0.336,2159.804
0.144,1768.656
0.24,5345.063
0.248,1390.325
0.488,1038.91
0.104,753.081
0.328,629.6
0.272,753.081
0.064,1038.91
0.312,1390.325
0.056,1768.656
0.6,2159.804
0.688,2557.895
1.656,5640.359
0.704,2960.131
0.952,3365.024
0.416,3771.72
1.792,4179.691
2.232,4588.599
1.304,4998.212
2.704,5408.372
4.928,5818.961
3.472,6229.995
0.4,2419.44
2.16,5949.712
0.624,2077.759
0.064,1766.902
0.872,1506.078
0.568,1325.167
0.104,1259.1
0.232,1325.167
0.352,1506.078
0.128,1766.902
0.064,2077.759
0.568,2419.44
1.688,6271.041
0.248,2780.605
1.184,3154.57
1.04,3537.276
0.072,3926.169
1.664,4319.578
2.272,4716.373
1.584,5115.766
2.952,5517.193
4.464,5920.24
3.544,6324.696
2.44,6602.599
0.608,2841.406
0.136,2556.752
0.096,2311.242
0.072,2118.53
0.184,1993.982
0.08,1950.7
0.52,1993.982
0.488,2118.53
0.464,2311.242
0.656,2556.752
0.128,4179.949
4.072,6942.92
0.432,2841.406
0.344,3154.626
1.192,3488.726
1.24,3838.258
0.384,4199.369
1.992,4569.317
2.728,4946.117
2.192,5328.317
3.864,5714.833
4.68,6104.846
1.872,7290.862
4.016,6497.821
1.104,3305.418
0.208,3064.177
0.144,2862.523
0.632,2709.312
0.192,2613.076
0.472,2580.2
0.16,2613.076
0.256,2709.312
0.312,2862.523
0.88,3817.22
0.376,3064.177
1.168,3305.418
0.928,3578.249
0.92,3876.004
0.992,4193.379
0.192,4526.246
2.264,4871.433
2.424,5226.497
1.96,5589.558
3.288,5959.154
0.744,3610.341
4.744,6334.141
3.752,6713.708
0.712,3817.22
0.192,3610.341
0.208,3440.846
0.552,3314.476
0.12,3236.286
0.784,3209.8
0.112,3236.286
0.4,3314.476
0.144,3440.846
0.584,3440.846
0.56,3610.341
0.504,3817.22
0.728,4055.767
0.784,4320.74
1.272,4607.582
0.152,4912.463
2.04,5232.231
2.488,5564.32
1.08,5906.653
0.128,3314.476
3.8,6257.548
5.04,6615.643
0.04,4359.927
0.016,4179.995
0.0,4034.503
0.056,3927.282
0.464,3861.521
0.392,3839.35
0.84,3861.521
0.36,3236.286
0.344,3927.282
1.008,4034.503
0.624,4179.995
1.016,4359.927
0.872,4570.234
1.408,4806.931
1.976,5066.32
0.272,5345.099
1.856,5640.393
2.88,5949.744
0.68,3209.8
2.224,6271.072
4.016,6602.628
5.064,6942.947
3.768,7290.888
0.36,3236.286
0.84,3314.476
0.76,4034.456
0.712,3440.846
0.632,3610.341
1.152,3817.22
0.376,4055.767
0.984,4320.74
1.056,4607.582
0.448,4912.463
1.12,5232.231
1.168,5564.32
0.776,5906.653
0.76,3927.233
2.6,6257.548
3.376,6615.643
2.008,6979.918
0.52,3305.418
0.024,3064.177
0.272,2862.523
0.064,2709.312
0.28,2613.076
0.696,2580.2
0.552,2613.076
0.488,3861.471
0.12,2709.312
0.744,2862.523
0.536,3064.177
0.56,3305.418
0.768,3578.249
0.856,3876.004
1.112,4193.379
0.44,4526.246
1.904,4871.433
2.032,5226.497
0.824,3839.3
0.888,5589.558
2.624,5959.154
3.624,6334.141
2.568,6713.708
0.624,2841.406
0.328,2556.752
0.008,2311.242
0.208,2118.53
0.184,1993.982
0.736,1950.7
0.848,3861.471
0.104,1993.982
0.44,2118.53
0.784,2311.242
0.552,2556.752
0.672,2841.406
1.048,3154.626
0.784,3488.726
1.184,3838.258
0.472,4199.369
1.152,4569.317
1.288,3927.233
1.504,4946.117
0.648,5328.317
1.816,5714.833
2.56,6497.821
0.216,2452.277
0.064,2115.905
0.144,1811.605
0.44,1558.282
0.144,1384.211
1.368,4034.456
0.12,1321.1
0.104,1384.211
0.04,1558.282
0.928,1811.605
0.376,2115.905
0.632,2452.277
0.64,2809.224
0.832,3179.824
1.296,3559.817
0.304,3946.489
0.528,413.2
0.36,826.4
0.32,1239.6
0.584,1652.8
0.728,2066.0
0.912,2479.2
1.896,4806.891
1.072,2892.4
0.744,3305.6
1.448,3718.8
2.4,4132.0
1.72,4545.2
4.208,5371.6
2.672,5784.9
0.344,2557.895
0.152,2159.804
0.232,5066.282
0.24,1768.656
0.496,1390.325
0.096,1038.91
0.32,753.081
0.28,629.6
0.056,753.081
0.304,1038.91
0.048,1390.325
0.592,1768.656
0.68,2159.804
1.648,5345.063
0.696,2557.895
0.944,2960.131
0.424,3365.024
1.784,3771.72
2.224,4179.691
1.296,4588.599
2.696,4998.212
4.92,5408.372
3.464,5819.06
0.408,2780.605
2.152,5640.359
0.632,2419.44
0.072,2077.759
0.88,1766.902
0.576,1506.078
0.112,1325.167
0.24,1259.1
0.36,1325.167
0.12,1506.078
0.056,1766.902
0.56,2077.759
1.68,5949.712
0.24,2419.44
1.176,2780.605
1.032,3154.57
0.064,3537.276
1.656,3926.169
2.264,4319.578
1.576,4716.373
2.944,5115.766
4.456,5517.193
3.536,5920.338
2.432,6271.041
0.616,3154.626
0.128,2841.406
0.104,2556.752
0.064,2311.242
0.176,2118.53
0.088,1993.982
0.512,1950.7
0.48,1993.982
0.456,2118.53
0.648,2311.242
0.12,4359.883
4.064,6602.599
0.424,2556.752
0.336,2841.406
1.184,3154.626
1.232,3488.726
0.376,3838.258
1.984,4199.369
2.72,4569.317
2.184,4946.117
3.856,5328.317
4.672,5714.833
1.864,6943.003
4.008,6104.94
1.112,3578.249
0.216,3305.418
0.136,3064.177
0.64,2862.523
0.184,2709.312
0.464,2613.076
0.152,2580.2
0.248,2613.076
0.304,2709.312
0.888,4055.767
0.368,2862.523
1.16,3064.177
0.92,3305.418
0.912,3578.249
0.984,3876.004
0.2,4193.379
2.256,4526.246
2.416,4871.433
1.952,5226.497
