Distance,Qfactor_Diff,ER_Diff
3236.187,1.3,0.44
3209.7,1074.744,4.331
3236.187,0.65,3.04
3314.379,877.382,1.516
3440.753,2.55,0.982
3610.252,878.973,1.594
3817.136,1072.3,1.755
4055.688,2.55,1.591
4320.666,1614.242,3.023
4607.512,883.7,2.007
4912.473,6.65,0.151
5949.712,3.05,0.734
5640.359,877.336,0.826
5345.063,0.85,0.092
413.2,878.7,0.967
5066.282,0.85,1.739
4806.891,1073.911,1.788
4570.192,1.15,0.601
4359.883,1077.911,1.667
4179.949,1.35,1.128
4034.456,1.3,1.498
3927.233,1073.022,2.268
3839.3,3.0,1.78
3861.471,0.05,1.238
826.4,2.15,1.59
3927.233,2.15,0.378
4034.456,1075.3,1.711
4179.949,2.9,2.415
4359.883,2.05,2.176
4570.192,1.55,0.611
4806.891,1615.033,1.699
5066.282,8.6,2.323
5345.133,1616.283,4.654
6374.16,1.05,1.113
6086.419,0.5,1.762
1239.6,1077.578,4.648
5813.823,2.0,2.781
5558.602,0.1,1.124
5323.255,877.836,1.35
5110.528,2.55,1.019
4923.355,1.65,0.633
4764.747,1609.158,3.057
4637.637,877.109,1.455
4544.668,876.745,0.458
4487.962,1074.411,3.663
4468.9,1077.356,3.012
1652.8,1.25,0.721
4487.962,1610.408,1.75
4544.668,877.609,1.779
4637.637,1074.467,2.844
4764.747,4.75,1.539
4923.355,2.95,3.087
5110.528,878.836,0.469
5323.255,6.25,3.765
5558.602,1060.356,3.526
5813.887,2403.612,4.303
6830.265,879.473,1.649
2066.0,0.2,1.191
6562.553,877.927,2.989
6310.559,0.45,1.661
6076.238,0.2,2.189
5861.711,2.8,0.579
5669.225,0.95,0.384
5501.094,1075.078,3.716
5359.611,1076.189,1.286
5246.932,1075.356,2.136
5164.941,876.473,1.7
5115.116,1075.356,3.028
2479.2,878.2,2.495
5098.4,876.382,1.974
5115.116,1073.244,3.006
5164.941,1073.133,2.848
5246.932,0.0,0.594
5359.611,4.65,1.98
5501.094,883.382,1.739
5669.225,881.882,0.532
5861.711,1063.244,1.514
6076.238,12.9,2.298
6310.618,9.2,0.932
2892.4,1075.133,0.051
7360.906,878.882,1.482
7113.194,0.4,0.92
6881.393,1072.8,1.552
6667.165,877.109,2.535
6472.254,876.973,0.643
6298.455,1073.189,1.014
6147.557,2.25,1.433
6021.283,876.518,2.06
5921.208,0.75,0.511
5848.678,878.882,0.437
4132.0,2.8,0.788
3305.6,1070.189,2.365
5804.725,1.25,1.122
5790.0,2.3,1.093
5804.725,877.336,1.815
5848.678,2.0,0.681
5921.208,1612.158,3.061
6021.283,881.791,0.237
6147.557,4.0,1.212
6298.455,882.109,3.931
6472.254,9.1,0.358
6667.165,886.882,1.816
3718.9,0.2,0.137
6881.447,1065.967,3.243
7865.674,0.2,1.135
7634.357,1.1,0.053
7418.858,1072.078,3.02
7220.594,0.8,3.34
7041.02,0.45,1.763
6881.6,1074.356,3.297
6743.763,0.15,0.982
6628.856,877.291,0.31
6538.088,0.75,1.613
4588.585,1.3,0.233
6472.474,1.0,0.301
6432.784,1.15,2.762
6419.5,0.95,2.292
6432.784,1.1,0.645
6472.474,1610.7,3.159
6538.088,878.564,1.76
6628.856,1072.911,3.85
6743.763,4.8,2.8
6881.6,2233.162,5.067
7041.02,8.85,1.629
4179.676,878.655,2.142
7220.594,888.291,0.528
7418.908,10.15,1.387
8387.41,1074.689,1.701
8170.877,1076.356,2.934
7969.899,0.45,1.535
7785.679,1.05,2.956
7619.435,1075.189,3.177
7472.365,0.55,1.693
7345.622,1.4,2.815
7240.273,1.25,3.444
3771.703,878.836,1.784
7157.263,0.1,1.21
7097.376,1075.522,3.951
7061.2,1075.8,3.353
7049.1,0.95,3.968
7061.2,1.15,1.356
7097.376,1074.689,2.674
7157.263,1075.633,2.445
7240.273,1.95,3.296
7345.622,2.7,2.058
7472.365,2.7,1.971
3365.005,1077.189,3.436
7619.435,1063.022,2.779
7785.679,12.6,2.206
7969.945,9.6,3.799
8923.032,1072.467,2.811
8719.81,1072.522,3.136
8531.772,1071.022,2.416
8359.944,0.35,0.567
8205.342,1610.533,3.014
8068.959,1072.356,0.659
7951.731,2.0,0.25
2960.109,1069.356,1.704
7854.515,1610.2,2.407
7778.064,877.882,1.872
7689.759,1610.033,4.947
7678.65,1071.967,2.468
7689.759,1.5,0.741
7778.064,0.25,1.051
7854.515,879.291,1.794
7951.731,882.473,0.095
2557.871,1071.022,2.762
8068.959,879.564,0.172
8205.342,1067.467,2.213
8359.944,1617.95,2.548
8531.816,1064.078,3.884
9401.338,879.518,1.033
9208.677,0.1,0.558
9030.824,1070.078,2.542
8868.67,879.427,0.124
8723.09,1074.744,3.279
8594.926,3.95,2.273
2159.775,0.45,0.491
8484.967,1077.3,2.343
8393.93,1.4,0.374
8322.435,879.336,1.021
8270.989,1076.022,2.802
8239.967,1075.744,1.32
8229.6,1.4,0.131
8239.967,0.4,0.471
8270.989,1071.356,2.622
8322.435,1074.578,3.93
8393.93,4.3,3.429
1768.62,0.75,2.405
8484.967,882.336,0.249
8594.926,1.55,1.589
8723.09,5.15,1.929
8868.67,8.35,3.348
9030.866,1063.578,1.127
3718.8,1.4,0.186
1390.28,0.7,4.175
1038.849,1070.411,0.505
752.997,1.65,1.925
629.5,1073.8,2.86
752.997,3.05,0.564
1038.849,1073.578,3.312
1390.28,6.45,2.307
1768.62,1.6,0.821
2159.775,1077.022,3.948
2557.871,1080.744,3.729
3305.6,1.6,0.146
2960.109,1.4,3.223
3365.005,1069.467,2.159
3771.802,1076.522,2.601
4716.373,879.382,2.632
4319.578,2413.487,3.078
3926.169,1071.522,3.043
3537.276,879.473,0.821
3154.57,1.4,0.526
2780.605,0.9,1.215
2419.44,877.245,3.253
2892.4,3.55,0.98
2077.759,0.7,0.79
1766.902,1.15,2.232
1506.078,2.05,0.504
1325.167,0.55,0.782
1259.1,1074.244,0.052
1325.167,877.109,1.304
1506.078,3.35,1.343
1766.902,3.15,1.806
2077.759,0.85,0.183
2419.44,0.2,1.632
2479.2,879.973,1.401
2780.605,0.7,0.873
3154.57,0.75,2.661
3537.276,3.3,0.569
3926.264,1073.633,1.185
4921.956,879.745,0.994
4543.152,0.85,0.947
4170.885,2761.236,4.744
3807.073,1.05,0.335
3454.387,0.4,0.431
3116.608,0.0,2.196
2066.0,1069.244,1.286
2799.137,2.85,0.571
2509.693,1610.575,3.265
2259.075,1.1,1.846
2061.491,0.3,1.577
1933.273,1076.189,3.635
1888.6,876.2,4.349
2061.491,876.336,1.272
2259.075,4.75,1.981
2509.693,879.245,0.177
1652.8,879.609,1.034
3116.608,874.609,0.255
3807.073,3.0,0.765
4170.974,880.064,2.675
5196.169,879.882,1.593
4838.88,1610.408,4.132
4491.192,1070.8,2.742
4155.517,0.9,1.336
3835.011,0.2,0.716
1239.6,1070.633,2.112
3533.803,0.8,1.462
3257.251,1.65,2.974
3012.155,0.85,0.037
2806.767,877.609,3.298
2650.334,877.018,1.516
2551.875,0.0,0.141
2518.2,0.65,1.686
2551.875,0.35,0.768
2650.334,0.85,0.478
6615.594,0.2,2.702
3817.136,3.9,2.241
805.547,3.75,1.157
1077.548,0.9,4.124
1419.43,1611.083,2.456
1791.625,5.7,1.326
2178.653,8.55,1.329
2573.927,6.6,3.073
5784.8,879.977,3.042
5371.6,882.477,0.933
4958.4,1071.806,2.501
4545.2,2.7,1.134
3610.252,3.0,1.087
4132.0,3.5,0.911
3718.8,4.55,0.084
3305.6,3.35,0.982
2892.4,1.95,1.444
2479.2,1076.028,2.948
2066.0,1075.306,1.983
1652.8,1.25,1.422
1239.6,1072.194,5.313
826.4,1.9,4.022
413.2,879.932,0.535
3440.753,2.55,0.982
413.2,881.523,0.612
826.4,1069.75,2.737
1239.6,5.1,2.573
1652.8,1616.792,2.041
2066.0,886.25,1.025
2479.3,9.2,0.831
5818.961,0.5,1.716
5408.372,879.886,0.156
4998.212,3.4,0.89
3314.379,881.25,1.949
4588.599,1.7,2.72
4179.691,1071.361,2.77
3771.72,1.4,1.583
3365.024,1075.361,2.649
2960.131,1.2,2.11
2557.895,3.85,2.48
2159.804,1070.472,3.25
1390.325,0.45,2.762
1038.91,2.5,2.219
3236.187,0.4,2.572
753.081,0.4,1.36
629.6,1072.75,2.693
753.081,5.45,1.433
1038.91,4.6,3.158
1390.325,4.1,0.371
1768.656,1617.583,0.717
2159.804,11.15,3.305
2557.992,1618.833,3.672
5920.261,1.5,2.095
5517.216,2.05,2.743
3209.7,1075.028,5.63
5115.791,4.55,3.763
4716.4,2.65,0.142
4319.607,880.386,0.368
3926.201,0.0,0.037
3537.312,0.9,1.615
3154.61,1611.708,2.075
2780.651,879.659,0.473
2419.492,879.295,0.524
2077.819,1071.861,4.644
1766.973,1074.806,3.994
3236.187,1.3,1.703
1506.161,1612.958,0.768
1325.262,880.159,0.797
1259.2,1071.917,3.826
1325.262,7.3,2.521
1506.161,5.5,4.069
1766.973,881.386,0.513
2077.819,8.8,4.747
2419.492,1057.806,4.507
2780.74,2401.062,5.285
6085.318,882.023,0.667
3314.379,2.35,0.209
5693.968,880.477,2.007
5305.932,2.1,0.679
4921.995,2.35,1.207
4543.194,0.25,1.561
4170.93,3.5,1.366
3807.122,1072.528,4.698
3454.441,1073.639,2.268
3116.668,1072.806,3.118
2799.204,879.023,0.718
2509.768,1072.806,4.009
3440.753,880.75,1.513
2259.158,878.932,0.992
2061.583,1070.694,3.988
1933.371,1070.583,3.83
1888.7,2.55,1.576
1933.371,7.2,2.962
2061.583,885.932,0.757
2259.158,884.432,1.514
2509.768,1060.694,2.496
2799.204,15.45,3.28
3116.748,11.75,0.05
3610.252,1072.583,1.033
6334.182,881.432,0.5
5959.197,2.15,0.062
5589.605,1070.25,2.534
5226.547,879.659,1.554
4871.486,879.523,0.339
4526.303,1070.639,1.996
4193.44,0.3,2.415
3876.071,879.068,1.078
3578.321,1.8,1.493
3305.496,881.432,0.545
6257.496,5.35,0.194
3817.136,1067.639,3.347
3064.261,1.3,0.14
2862.614,0.25,2.075
2709.407,879.886,0.833
2613.175,0.55,0.301
2580.3,1614.708,2.079
2613.175,884.341,0.744
2709.407,6.55,2.194
2862.614,884.659,2.949
3064.261,11.65,1.34
3305.496,889.432,0.835
4055.749,2.75,1.119
3578.39,1063.417,4.225
6615.643,2.35,2.117
6257.548,1.45,1.035
5906.653,1069.528,4.002
5564.32,1.75,4.322
5232.231,2.1,2.745
4912.463,1071.806,4.279
4607.582,2.7,0.0
4320.74,879.841,0.672
4055.767,1.8,2.595
6334.141,1.25,1.215
3817.22,1.55,0.681
3610.341,1.4,3.744
3440.846,1.6,3.274
3314.476,3.65,1.627
3236.286,1613.25,2.178
3209.8,881.114,2.742
3236.286,1070.361,4.832
3314.476,7.35,3.782
3440.846,2235.712,4.085
3610.341,11.4,2.611
5959.154,881.205,1.16
3817.22,890.841,0.454
4055.828,12.7,2.368
6942.975,1072.139,2.683
6602.657,1073.806,3.916
6271.102,2.1,2.517
5949.776,1.5,3.938
5640.427,1072.639,4.159
5345.135,3.1,2.675
5066.358,1.15,3.797
4806.971,1.3,4.426
5589.558,881.386,0.802
4570.276,2.65,2.192
4359.971,1072.972,4.933
4180.041,1073.25,4.335
4034.551,1.6,4.95
3927.331,3.7,2.338
3861.57,1072.139,3.656
3839.4,1073.083,3.427
3861.57,4.5,4.277
3927.331,5.25,3.039
4034.551,5.25,0.989
5226.497,1074.639,4.418
4180.041,1060.472,3.76
4359.971,15.15,3.187
4570.33,12.15,4.78
7309.954,1069.917,3.793
6987.532,1069.972,4.117
6675.121,1068.472,3.398
6374.195,2.2,1.549
6086.455,1613.083,2.032
5813.862,1069.806,1.641
5558.642,0.55,1.231
4871.433,1066.806,2.686
5323.297,1612.75,1.426
5110.572,880.432,0.89
4764.794,1612.583,3.965
4637.685,1069.417,3.45
4544.717,1.05,0.241
4468.95,2.8,2.033
4488.012,881.841,0.812
4544.717,885.023,0.887
4526.246,1068.472,3.744
4637.685,882.114,1.154
4764.794,1064.917,3.195
4923.4,1620.5,1.566
5110.621,1061.528,4.866
7659.198,882.068,0.051
7352.107,2.45,1.54
7055.858,1067.528,3.524
6771.871,881.977,1.106
6501.755,1072.194,4.261
6247.309,6.5,3.255
4193.379,3.0,1.473
6010.523,1074.75,3.325
5793.563,1.15,0.608
5598.735,881.886,0.039
5428.421,1073.472,3.784
5284.992,1073.194,2.302
5170.687,3.95,0.851
5087.468,2.15,1.453
5036.877,1068.806,3.603
5019.9,1072.028,4.912
5036.877,6.85,4.411
3876.004,1.8,3.387
5087.468,884.886,1.231
5170.687,4.1,2.571
5284.992,7.7,2.911
5428.421,10.9,4.33
5598.779,1061.028,2.109
5906.598,3.95,0.796
3578.249,1.85,5.157
3305.418,1067.861,1.487
3064.177,4.2,2.907
2862.523,1071.25,3.842
2709.312,0.5,0.418
2613.076,1071.028,4.294
2580.2,3.9,3.289
2613.076,0.95,1.803
2709.312,1074.472,4.93
2862.523,1078.194,4.71
5564.262,4.15,1.128
3064.177,1.15,4.204
3305.418,1066.917,3.141
3578.318,1073.972,3.583
6104.814,881.932,1.65
5714.799,2410.938,4.06
5328.28,1068.972,4.025
4946.078,882.023,0.161
4569.274,1.15,1.508
4199.323,1.65,2.197
3838.207,879.795,2.271
5232.17,6.1,0.002
3488.67,1.85,1.772
3154.564,1.4,3.214
2841.337,0.5,0.478
2556.675,2.0,0.2
2311.157,1071.694,1.034
2118.437,879.659,0.322
1993.884,0.8,2.325
1950.6,0.6,0.824
1993.884,1.7,0.799
2118.437,2.75,2.614
4912.397,882.523,0.42
2311.157,1.85,0.109
2556.675,3.3,3.643
2841.337,5.85,1.55
3154.642,1071.083,2.167
5933.735,882.295,0.012
5531.672,3.4,0.035
5131.378,2763.786,3.762
4733.302,1.5,0.647
4338.056,2.15,1.412
3946.489,2.55,3.178
4607.512,1066.694,2.267
3559.817,0.3,1.553
3179.824,1613.125,2.283
2809.224,3.65,0.864
2452.277,2.25,2.559
2115.905,1073.639,4.617
1811.605,878.75,3.368
1384.211,878.886,0.29
1321.1,2.2,2.963
1384.211,881.795,0.805
4320.666,882.159,0.053
1811.605,877.159,1.237
2452.277,5.55,0.217
2809.312,882.614,1.693
5825.983,882.432,0.611
5415.926,1612.958,3.15
5006.386,1068.25,3.724
4597.501,1.65,2.318
4189.463,2.35,0.266
4055.688,1068.083,3.094
3782.545,1.75,2.444
3377.153,0.9,3.956
2973.912,1.7,0.945
2573.831,880.159,2.316
2178.653,879.568,0.534
1791.625,2.55,0.841
1419.43,1.9,2.668
1077.548,2.9,1.75
805.547,1.7,0.504
6979.784,881.323,3.314
4055.688,877.623,2.854
691.5,877.773,1.769
805.547,880.623,4.736
1077.548,729.561,1.844
1419.43,875.823,1.939
1791.625,872.973,1.942
2178.748,874.923,3.685
6198.0,1.545,2.429
5784.8,0.955,0.321
5371.6,1953.328,3.113
4958.4,878.823,1.746
3817.136,878.523,1.7
4545.2,878.023,1.523
4132.0,876.973,0.528
3718.8,878.173,1.595
3305.6,879.573,2.056
2892.4,1957.551,3.56
2479.2,1956.828,2.596
2066.0,880.273,2.034
1652.8,1953.717,5.925
1239.6,879.623,4.635
826.4,1.591,0.078
3610.252,878.973,1.594
413.2,881.523,0.612
413.2,1951.273,3.349
826.4,876.423,3.185
1239.6,735.269,1.428
1652.8,4.727,0.413
2066.1,872.323,1.444
6229.896,882.023,2.328
5818.961,1.636,0.769
5408.372,878.123,1.502
3440.753,0.273,2.562
4998.212,879.823,3.333
4588.599,1952.884,3.383
4179.691,880.123,2.195
3771.72,1956.884,3.262
3365.024,880.323,2.723
2960.131,877.673,3.093
2557.895,1951.995,3.862
1768.656,881.973,3.375
1390.325,879.023,2.832
3314.379,881.123,3.184
1038.91,881.123,1.972
753.081,1954.273,3.305
629.6,876.073,0.821
753.081,876.923,3.771
1038.91,877.423,0.984
1390.325,736.061,0.105
1768.656,870.373,3.917
2159.899,737.311,3.06
6324.618,880.023,2.708
5920.261,879.473,3.356
3236.187,1956.551,6.243
5517.216,876.973,4.376
5115.791,878.873,0.47
4716.4,1.136,0.245
4319.607,881.523,0.576
3926.201,880.623,2.227
3537.312,730.186,1.463
3154.61,1.864,0.14
2780.651,2.227,1.137
2419.492,1953.384,5.257
2077.819,1956.328,4.607
3209.7,880.223,2.315
1766.973,731.436,0.156
1506.161,1.364,0.185
1325.262,1953.439,4.439
1259.2,874.223,3.134
1325.262,876.023,4.682
1506.161,0.136,1.126
1766.973,872.723,5.359
2077.819,1939.328,5.12
2419.577,3282.585,5.897
6479.382,0.5,0.055
3236.187,879.173,0.403
6085.318,1.045,1.395
5693.968,879.423,0.067
5305.932,879.173,0.594
4921.995,881.773,2.174
4543.194,878.023,1.978
4170.93,1954.051,5.31
3807.122,1955.162,2.88
3454.441,1954.328,3.73
3116.668,2.5,0.105
2799.204,1954.328,4.622
3314.379,0.773,0.9
2509.768,2.591,0.379
2259.158,1952.217,4.6
2061.583,1952.106,4.443
1933.371,878.973,2.188
1888.7,874.323,3.575
1933.371,4.409,0.144
2061.583,2.909,2.126
2259.158,1942.217,3.108
2509.768,866.073,3.892
2799.278,869.773,0.663
3440.753,1954.106,1.645
6713.654,0.091,0.112
6334.182,879.373,0.675
5959.197,1951.773,3.147
5589.605,1.864,0.941
5226.547,2.0,0.952
4871.486,1952.162,2.608
4526.303,881.223,3.028
4193.44,2.455,0.465
3876.071,879.723,2.106
3578.321,0.091,1.157
6615.594,876.173,0.807
3610.252,1949.162,3.959
3305.496,880.223,0.472
3064.261,881.273,2.687
2862.614,1.636,0.221
2709.407,880.973,0.914
2613.175,733.186,1.466
2580.3,2.818,1.357
2613.175,874.973,2.807
2709.407,3.136,2.336
2862.614,869.873,1.953
3064.261,7.909,0.222
3817.19,878.773,1.732
3305.559,1944.939,4.837
6979.83,879.173,2.729
6615.643,880.073,1.647
6257.548,1951.051,4.614
5906.653,879.773,4.935
5564.32,879.423,3.357
5232.231,1953.328,4.891
4912.463,878.823,0.613
4607.582,1.682,1.284
4320.74,879.723,3.208
6713.616,880.273,1.827
4055.767,879.973,1.293
3817.22,880.123,4.357
3610.341,879.923,3.887
3440.846,877.873,2.24
3314.476,731.727,1.565
3236.286,0.409,3.355
3209.8,1951.884,5.444
3236.286,874.173,4.395
3314.476,1354.189,3.473
3440.846,870.123,3.223
6334.141,0.318,0.548
3610.341,9.318,1.066
3817.275,868.823,2.981
7290.83,1953.662,3.295
6942.975,1955.328,4.529
6602.657,879.423,3.13
6271.102,880.023,4.551
5949.776,1954.162,4.772
5640.427,878.423,3.287
5345.135,880.373,4.41
5066.358,880.223,5.038
5959.154,0.136,0.189
4806.971,878.873,2.805
4570.276,1954.495,5.546
4359.971,1954.773,4.948
4180.041,879.923,5.562
4034.551,877.823,2.95
3927.331,1953.662,4.268
3861.57,1954.606,4.039
3839.4,877.023,4.89
3861.57,876.273,3.652
3927.331,876.273,0.377
5589.558,1956.162,5.03
4034.551,1941.995,4.373
4180.041,866.373,3.8
4360.019,869.373,5.393
7641.12,1951.439,4.406
7309.954,1951.495,4.73
6987.532,1949.995,4.01
6675.121,879.323,2.162
6374.195,731.561,1.42
6086.455,1951.328,2.254
5813.862,880.973,1.844
5226.497,1948.328,3.299
5558.642,731.227,0.813
5323.297,1.091,0.277
4923.4,731.061,3.353
4764.794,1950.939,4.062
4637.685,880.473,0.854
4488.012,878.723,2.645
4468.95,0.318,0.2
4488.012,3.5,1.499
4871.433,1949.995,4.357
4544.717,0.591,1.767
4637.685,1946.439,3.807
4764.794,738.977,0.954
4923.442,1943.051,5.479
7975.876,0.545,0.561
7659.198,879.073,2.152
7352.107,1949.051,4.136
7055.858,0.455,1.718
6771.871,1953.717,4.874
6501.755,875.023,3.868
4526.246,878.523,2.085
6247.309,1956.273,3.938
6010.523,880.373,1.221
5793.563,0.364,0.574
5598.735,1954.995,4.396
5428.421,1954.717,2.914
5284.992,877.573,1.464
5170.687,879.373,2.066
5087.468,1950.328,4.216
5036.877,1953.551,5.524
5019.9,874.673,5.023
4193.379,879.723,3.999
5036.877,3.364,1.843
5087.468,877.423,3.184
5170.687,873.823,3.524
5284.992,870.623,4.943
5428.459,1942.551,2.722
6257.496,877.573,1.409
3876.004,879.673,5.769
3578.249,1949.384,2.1
3305.418,877.323,3.519
3064.177,1952.773,4.454
2862.523,882.023,1.03
2709.312,1952.551,4.907
2613.076,885.423,3.902
2580.2,880.573,2.416
2613.076,1955.995,5.543
2709.312,1959.717,5.323
5906.598,877.373,1.74
2862.523,880.373,4.817
3064.177,1948.439,3.754
3305.48,1955.495,4.195
6497.695,0.409,1.037
6104.814,3292.46,4.673
5714.799,1950.495,4.637
5328.28,0.5,0.773
4946.078,880.373,2.12
4569.274,879.873,2.809
4199.323,1.727,1.659
5564.262,875.423,0.614
3838.207,879.673,2.384
3488.67,880.123,3.826
3154.564,881.023,1.091
2841.337,879.523,0.813
2556.675,1953.217,1.646
2311.157,1.864,0.291
2118.437,882.323,2.937
1993.884,882.123,0.212
1950.6,879.823,1.412
1993.884,878.773,3.226
5232.17,1.0,0.193
2118.437,879.673,0.721
2311.157,878.223,4.255
2556.675,875.673,2.163
2841.41,1952.606,2.779
6337.232,0.773,0.6
5933.735,878.123,0.648
5531.672,1882.263,3.149
5131.378,880.023,1.26
4733.302,879.373,2.025
4338.056,878.973,3.791
4912.397,1948.217,2.88
3946.489,881.823,2.165
3559.817,731.602,1.671
3179.824,877.873,0.251
2809.224,879.273,3.171
2452.277,1955.162,5.23
2115.905,2.773,2.755
1558.282,2.636,0.322
1384.211,883.723,3.575
1321.1,0.273,1.418
4607.512,0.636,0.56
1558.282,4.364,1.849
2115.905,875.973,0.83
2452.361,1.091,1.081
6236.455,0.909,0.001
5825.983,731.436,2.538
5415.926,1949.773,4.337
5006.386,879.873,2.93
4597.501,879.173,0.878
4320.666,1949.606,3.706
4189.463,879.773,3.056
3782.545,880.623,4.568
3377.153,879.823,1.557
2973.912,1.364,1.704
2573.831,1.955,0.079
2178.653,878.973,1.454
1791.625,879.623,3.281
1419.43,878.623,2.363
1077.548,879.823,1.116
7349.159,1069.95,0.035
4320.666,1073.65,0.496
805.547,1073.5,1.58
691.5,1070.65,1.387
805.547,2680.833,5.193
1077.548,1075.45,1.411
1419.43,1078.3,1.408
1791.717,1076.35,0.336
6611.2,1949.727,5.779
6198.0,1952.227,3.67
5784.8,2.056,0.236
5371.6,1072.45,1.603
4055.688,1072.75,1.65
4958.4,1073.25,1.826
4545.2,1074.3,2.821
4132.0,1073.1,1.754
3718.8,1071.7,1.293
3305.6,6.278,0.211
2892.4,5.556,0.754
2479.2,1071.0,1.315
2066.0,2.444,2.576
1652.8,1071.65,1.285
1239.6,1949.682,3.271
3817.136,1072.3,1.755
826.4,1069.75,2.737
413.2,1951.273,3.349
413.2,1074.85,0.164
826.4,2686.542,4.778
1239.6,1956.0,3.762
1652.9,1078.95,1.906
6641.111,1069.25,1.021
6229.896,1949.636,2.581
5818.961,1073.15,1.847
3610.252,1951.0,0.788
5408.372,1071.45,0.017
4998.212,1.611,0.033
4588.599,1071.15,1.154
4179.691,5.611,0.088
3771.72,1070.95,0.627
3365.024,1073.6,0.257
2960.131,0.722,0.513
2159.804,1069.3,0.025
1768.656,1072.25,0.517
3440.753,1070.15,0.165
1390.325,1070.15,1.377
1038.91,3.0,0.044
753.081,1075.2,4.17
629.6,1074.35,0.421
753.081,1073.85,2.366
1038.91,2687.333,3.454
1390.325,1080.9,0.568
1768.749,2688.583,6.409
6730.048,1071.25,0.642
6324.618,1071.8,0.006
3314.379,5.278,2.893
5920.261,1074.3,1.026
5517.216,1072.4,2.879
5115.791,1950.136,3.105
4716.4,1069.75,2.774
4319.607,1070.65,1.122
3926.201,2681.458,4.812
3537.312,1949.409,3.21
3154.61,1949.045,2.213
2780.651,2.111,1.907
2419.492,5.056,1.257
3236.187,1071.05,1.034
2077.819,2682.708,3.505
1766.973,1949.909,3.534
1506.161,2.167,1.089
1325.262,1077.05,0.216
1259.2,1075.25,1.332
1325.262,1951.136,2.224
1506.161,1078.55,2.01
1766.973,11.944,1.77
2077.899,1331.312,2.548
6875.693,1951.773,3.404
3209.7,1072.1,2.946
6479.382,1950.227,4.744
6085.318,1071.85,3.416
5693.968,1072.1,3.944
5305.932,1069.5,1.176
4921.995,1073.25,1.371
4543.194,2.778,1.961
4170.93,3.889,0.469
3807.122,3.056,0.381
3454.441,1948.773,3.455
3116.668,3.056,1.273
3236.187,1950.5,4.25
2799.204,1948.682,3.729
2509.768,0.944,1.251
2259.158,0.833,1.093
2061.583,1072.3,1.161
1933.371,1076.95,0.225
1888.7,1955.682,3.494
1933.371,1954.182,1.223
2061.583,9.056,0.241
2259.158,1085.2,0.543
2509.834,1081.5,2.687
3314.379,2.833,1.704
7096.895,1951.182,3.237
6713.654,1071.9,2.675
6334.182,0.5,0.203
5959.197,1949.409,4.29
5589.605,1949.273,2.398
5226.547,0.889,0.741
4871.486,1070.05,0.322
4526.303,1948.818,3.815
4193.44,1071.55,1.244
3876.071,1951.182,2.192
6979.784,1075.1,2.543
3440.753,2.111,0.61
3578.321,1071.05,2.877
3305.496,1070.0,0.662
3064.261,1949.636,3.57
2862.614,1070.3,2.436
2709.407,2684.458,4.816
2613.175,1954.091,1.992
2580.3,1076.3,0.543
2613.175,1954.409,5.686
2709.407,1081.4,1.397
2862.614,1959.182,3.571
3610.298,1072.5,1.618
3064.315,6.333,1.488
7349.203,1072.1,0.62
6979.83,1071.2,1.702
6615.643,0.222,1.265
6257.548,1071.5,1.585
5906.653,1071.85,0.008
5564.32,2.056,1.542
5232.231,1072.45,2.737
4912.463,1949.591,2.065
4607.582,1071.55,0.142
7096.858,1071.0,1.522
4320.74,1071.3,2.056
4055.767,1071.15,1.007
3817.22,1071.35,0.537
3610.341,1073.4,1.11
3440.846,2683.0,4.914
3314.476,1950.864,0.005
3236.286,0.611,2.095
3209.8,1077.1,1.045
3236.286,3305.462,6.822
3314.476,1081.15,0.126
6713.616,1950.955,3.897
3440.846,1960.591,2.283
3610.387,1082.45,0.368
7645.192,2.389,0.054
7290.83,4.056,1.179
6942.975,1071.85,0.22
6602.657,1071.25,1.201
6271.102,2.889,1.422
5949.776,1072.85,0.062
5640.427,1070.9,1.06
5345.135,1071.05,1.689
6334.141,1951.136,3.539
5066.358,1072.4,0.545
4806.971,3.222,2.196
4570.276,3.5,1.598
4359.971,1071.35,2.213
4180.041,1073.45,0.399
4034.551,2.389,0.919
3927.331,3.333,0.69
3861.57,1074.25,1.541
3839.4,1075.0,0.303
3861.57,1075.0,3.726
5959.154,4.889,1.681
3927.331,9.278,1.024
4034.551,1084.9,0.451
4180.08,1081.9,2.044
7979.942,0.167,1.056
7641.12,0.222,1.38
7309.954,1.278,0.661
6987.532,1071.95,1.188
6675.121,2682.833,4.769
6374.195,0.056,1.096
6086.455,1070.3,1.506
5589.558,2.944,0.051
5813.862,2682.5,4.162
5558.642,1950.182,3.627
5110.572,2682.333,6.702
4923.4,0.333,0.713
4764.794,1070.8,2.496
4544.717,1072.55,0.704
4488.012,1951.591,3.549
4468.95,1954.773,1.85
5226.497,1.278,1.007
4488.012,1951.864,1.583
4544.717,4.833,0.458
