Lambda_Diff,Distance
0.864,9463.111
0.304,10091.746
0.096,10416.508
0.064,5711.4
0.216,5726.327
0.248,5770.877
0.32,5844.373
0.208,5945.741
0.272,8868.67
0.304,6073.586
0.44,6226.277
0.312,6402.036
0.336,6599.021
0.44,6815.392
0.176,7049.363
0.28,7299.242
0.12,7563.453
0.312,7840.547
0.656,8129.207
0.544,413.2
0.176,826.4
0.128,1239.6
0.648,1652.8
0.088,7875.905
0.496,2066.0
0.208,2479.2
0.16,2892.4
0.312,3305.6
0.272,3718.8
0.24,4132.0
0.048,4545.2
0.36,4958.4
0.104,5371.6
0.704,5784.8
0.104,7994.245
0.688,6198.0
0.264,6611.2
0.84,7024.4
1.352,7437.6
1.48,7850.9
0.24,8239.967
0.096,8131.882
0.496,8287.853
0.28,8461.146
0.008,8650.719
0.472,8855.527
0.04,9074.539
1.016,9306.751
0.24,9551.201
0.456,9806.973
0.992,10073.206
0.272,8270.989
0.208,10349.092
0.632,10633.88
0.384,10926.946
0.168,6982.736
0.328,6970.5
0.336,6982.736
0.184,7019.317
0.208,7079.864
0.128,7163.771
0.208,7270.229
0.584,8322.435
0.096,7398.264
0.168,7546.777
0.312,7714.588
0.072,7900.465
0.056,8103.166
0.232,8321.461
0.52,8554.157
0.488,8800.111
0.12,9058.244
0.048,9327.544
0.272,8393.93
0.096,9607.072
0.136,9895.962
0.544,10193.418
0.032,10498.786
0.232,6354.448
0.152,6341.0
0.056,6354.448
0.152,6394.624
0.048,6461.028
0.016,6552.864
0.664,8484.967
0.44,6669.081
0.008,6808.43
0.192,6969.524
0.032,7150.893
0.336,7351.038
0.392,7568.468
0.208,7801.739
0.368,8049.473
0.744,8310.377
0.144,8583.251
0.208,8594.926
0.672,9160.581
0.496,9773.749
0.288,10091.824
0.256,5726.327
0.024,5711.4
0.44,5726.327
0.128,5770.877
0.016,5844.373
0.464,8723.09
0.112,5945.741
0.248,6073.586
0.12,6226.277
0.144,6402.036
0.248,6599.021
0.016,6815.392
0.088,7049.363
0.072,7299.242
0.12,7563.453
0.464,7840.547
0.368,413.2
0.672,826.4
0.104,1239.6
0.456,7777.742
1.04,1652.8
0.752,2066.0
0.384,2479.2
0.856,2892.4
0.816,3305.6
0.304,3718.8
0.592,4132.0
0.184,4545.2
0.648,4958.4
0.16,5371.6
0.648,7875.905
0.144,5784.8
0.28,6198.0
0.296,6611.2
0.808,7024.4
0.936,7437.7
0.304,8229.6
0.64,7994.245
0.048,8131.882
0.264,8287.853
0.536,8461.146
1.016,8650.719
0.504,8855.527
1.56,9074.539
0.784,9306.751
1.0,9551.201
1.536,9806.973
0.272,8239.967
0.752,10073.206
0.088,10349.092
0.928,10633.95
0.376,7019.317
0.216,6982.736
0.208,6970.5
0.36,6982.736
0.752,7019.317
0.672,7079.864
0.752,7163.771
0.04,8270.989
0.64,7270.229
0.712,7398.264
0.856,7546.777
0.616,7714.588
0.6,7900.465
0.776,8103.166
1.064,8321.461
1.032,8554.157
0.664,8800.111
0.496,9058.244
0.272,8322.435
0.64,9327.544
0.408,9607.072
0.0,9895.962
0.512,10193.491
0.312,6394.624
0.392,6354.448
0.488,6341.0
0.696,6354.448
0.592,6394.624
0.528,6461.028
0.12,8393.93
0.984,6552.864
0.536,6669.081
0.352,6808.43
0.576,6969.524
0.88,7150.893
0.936,7351.038
0.752,7568.468
0.912,7801.739
1.288,8049.473
0.4,8310.377
0.336,8484.967
1.216,8866.988
0.048,9463.111
0.256,9773.825
0.288,5770.877
0.568,5726.327
0.104,5711.4
0.672,5726.327
0.56,5770.877
0.08,8594.926
0.656,5844.373
0.792,5945.741
0.664,6073.586
0.688,6226.277
0.792,6402.036
0.528,6599.021
0.632,6815.392
0.472,7049.363
0.664,7299.242
1.008,7563.453
0.304,413.2
0.472,826.4
0.088,7700.528
0.672,1239.6
0.384,1652.8
0.016,2066.0
0.488,2479.2
0.448,2892.4
0.064,3305.6
0.224,3718.8
0.184,4132.0
0.28,4545.2
0.528,4958.4
0.28,7777.742
0.512,5371.6
0.088,5784.8
0.664,6198.0
1.176,6611.2
1.304,7024.5
0.064,8239.967
0.272,7875.905
0.32,7994.245
0.104,8131.882
0.168,8287.853
0.648,8461.146
0.136,8650.719
1.192,8855.527
0.416,9074.539
0.632,9306.751
1.168,9551.201
0.096,8229.6
0.384,9806.973
0.456,10073.206
0.56,10349.16
0.008,7079.864
0.152,7019.317
0.16,6982.736
0.008,6970.5
0.384,6982.736
0.304,7019.317
0.384,7079.864
0.408,8239.967
0.272,7163.771
0.344,7270.229
0.488,7398.264
0.248,7546.777
0.232,7714.588
0.408,7900.465
0.696,8103.166
0.664,8321.461
0.296,8554.157
0.128,8800.111
0.096,8270.989
0.272,9058.244
0.04,9327.544
0.368,9607.072
0.144,9896.033
0.056,6461.028
0.024,6394.624
0.12,6354.448
0.328,6341.0
0.224,6354.448
0.16,6394.624
0.488,8322.435
0.616,6461.028
0.168,6552.864
0.016,6669.081
0.208,6808.43
0.512,6969.524
0.568,7150.893
0.384,7351.038
0.544,7568.468
0.92,7801.739
0.032,8049.473
0.032,8393.93
0.848,8583.251
0.32,9160.581
0.112,9463.186
0.08,5844.373
0.2,5770.877
0.264,5726.327
0.304,5711.4
0.192,5726.327
0.288,8484.967
0.288,5770.877
0.424,5844.373
0.296,5945.741
0.32,6073.586
0.424,6226.277
0.16,6402.036
0.264,6599.021
0.104,6815.392
0.296,7049.363
0.64,7299.242
0.776,413.2
0.216,7644.897
0.368,826.4
0.08,1239.6
0.288,1652.8
0.184,2066.0
0.144,2479.2
0.368,2892.4
0.08,3305.6
0.488,3718.8
0.024,4132.0
0.832,4545.2
0.024,7700.528
0.816,4958.4
0.392,5371.6
0.968,5784.8
1.48,6198.0
1.608,6611.3
0.368,8270.989
0.032,7777.742
0.624,7875.905
0.408,7994.245
0.136,8131.882
0.344,8287.853
0.168,8461.146
0.888,8650.719
0.112,8855.527
0.328,9074.539
0.864,9306.751
0.4,8239.967
0.08,9551.201
0.76,9806.973
0.256,10073.272
0.296,7163.771
0.456,7079.864
0.464,7019.317
0.312,6982.736
0.08,6970.5
0.0,6982.736
0.08,7019.317
0.712,8229.6
0.032,7079.864
0.04,7163.771
0.184,7270.229
0.056,7398.264
0.072,7546.777
0.104,7714.588
0.392,7900.465
0.36,8103.166
0.008,8321.461
0.176,8554.157
0.4,8239.967
0.032,8800.111
0.264,9058.244
0.672,9327.544
0.16,9607.141
0.36,6552.864
0.28,6461.028
0.184,6394.624
0.024,6354.448
0.08,6341.0
0.144,6354.448
0.792,8270.989
0.312,6394.624
0.136,6461.028
0.32,6552.864
0.096,6669.081
0.208,6808.43
0.264,6969.524
0.08,7150.893
0.24,7351.038
0.616,7568.468
0.272,7801.739
0.336,8322.435
0.544,8310.377
0.624,8866.988
0.416,9160.653
0.384,5945.741
0.104,5844.373
0.568,5770.877
0.0,5726.327
0.112,5711.4
0.592,8393.93
0.016,5726.327
0.12,5770.877
0.008,5844.373
0.016,5945.741
0.12,6073.586
0.144,6226.277
0.04,6402.036
0.2,6599.021
0.008,6815.392
0.336,7049.363
0.56,7611.324
1.144,413.2
0.856,826.4
0.488,1239.6
0.96,1652.8
0.92,2066.0
0.408,2479.2
0.696,2892.4
0.288,3305.6
0.752,3718.8
0.056,4132.0
0.752,7644.897
0.04,4545.2
0.384,4958.4
0.192,5371.6
0.704,5784.8
0.832,6198.1
0.408,8322.435
0.744,7700.528
0.152,7777.742
0.368,7875.905
0.64,7994.245
1.12,8131.882
0.608,8287.853
1.664,8461.146
0.888,8650.719
1.104,8855.527
1.64,9074.539
0.376,8270.989
0.856,9306.751
0.016,9551.201
1.032,9807.036
0.48,7270.229
0.32,7163.771
0.312,7079.864
0.464,7019.317
0.856,6982.736
0.776,6970.5
0.856,6982.736
0.064,8239.967
0.744,7019.317
0.816,7079.864
0.96,7163.771
0.72,7270.229
0.704,7398.264
0.88,7546.777
1.168,7714.588
1.136,7900.465
0.768,8103.166
0.6,8321.461
0.376,8229.6
0.744,8554.157
0.512,8800.111
0.104,9058.244
0.616,9327.61
0.416,6669.081
0.496,6552.864
0.592,6461.028
0.8,6394.624
0.696,6354.448
0.632,6341.0
0.016,8239.967
1.088,6354.448
0.64,6394.624
0.456,6461.028
0.68,6552.864
0.984,6669.081
1.04,6808.43
0.856,6969.524
1.016,7150.893
1.392,7351.038
0.504,7568.468
0.44,8270.989
1.32,8049.473
0.152,8583.251
0.36,8867.058
0.392,6073.586
0.672,5945.741
0.208,5844.373
0.776,5770.877
0.664,5726.327
0.184,8322.435
0.76,5711.4
0.896,5726.327
0.768,5770.877
0.792,5844.373
0.896,5945.741
0.632,6073.586
0.736,6226.277
0.576,6402.036
0.768,6599.021
1.112,6815.392
0.584,7600.1
0.296,7611.324
0.072,7644.897
0.4,7700.528
0.36,7777.742
0.152,7875.905
0.136,7994.245
0.272,8131.882
0.192,8287.853
0.616,8461.146
0.192,413.2
0.6,8650.719
0.176,8855.527
0.752,9074.539
1.264,9306.751
1.392,9551.261
0.152,1768.62
0.184,826.4
0.408,1239.6
0.192,1652.8
0.08,2066.0
0.56,2479.2
0.048,2892.4
1.104,3305.6
0.328,3718.8
0.544,4132.0
1.08,4545.2
0.184,1390.28
0.296,4958.4
0.544,5371.6
0.472,5784.9
0.08,2557.895
0.24,2159.804
0.248,1768.656
0.096,1390.325
0.296,1038.91
0.216,753.081
0.296,629.6
0.496,1038.849
0.184,753.081
0.256,1038.91
0.4,1390.325
0.16,1768.656
0.144,2159.804
0.32,2557.895
0.608,2960.131
0.576,3365.024
0.208,3771.72
0.04,4179.691
0.184,752.997
0.184,4588.599
0.048,4998.212
0.456,5408.372
0.056,5819.06
0.144,2780.605
0.064,2419.44
0.032,2077.759
0.24,1766.902
0.136,1506.078
0.072,1325.167
0.576,629.5
0.528,1259.1
0.08,1325.167
0.104,1506.078
0.12,1766.902
0.424,2077.759
0.48,2419.44
0.296,2780.605
0.456,3154.57
0.832,3537.276
0.056,3926.169
0.12,752.997
0.76,4716.373
0.408,5517.193
0.2,5920.338
0.168,3116.668
0.112,2799.204
0.352,2509.768
0.216,2259.158
0.104,2061.583
0.376,1038.849
0.2,1933.371
0.336,1888.7
0.208,1933.371
0.232,2061.583
0.336,2259.158
0.072,2509.768
0.176,2799.204
0.016,3116.668
0.208,3454.441
0.552,3807.122
0.288,413.2
0.656,826.4
0.184,1239.6
0.224,1652.8
0.736,2066.0
0.448,2479.2
0.856,2892.4
0.392,3305.6
1.2,3718.8
0.392,7611.324
1.184,4132.0
0.76,4545.2
1.336,4958.4
1.848,5371.6
1.976,5784.9
0.736,8393.93
0.4,7644.897
0.992,7700.528
0.776,7777.742
0.504,7875.905
0.024,7994.245
0.536,8131.882
0.52,8287.853
0.256,8461.146
0.04,8650.719
0.496,8855.527
0.768,8322.435
0.288,9074.539
1.128,9306.751
0.112,9551.261
0.664,7398.264
0.824,7270.229
0.832,7163.771
0.68,7079.864
0.288,7019.317
0.368,6982.736
0.288,6970.5
1.08,8270.989
0.4,6982.736
0.328,7019.317
0.184,7079.864
0.424,7163.771
0.44,7270.229
0.264,7398.264
0.024,7546.777
0.008,7714.588
0.376,7900.465
0.544,8103.166
0.768,8239.967
0.4,8321.461
0.632,8554.157
1.04,8800.111
0.528,9058.308
0.728,6808.43
0.648,6669.081
0.552,6552.864
0.344,6461.028
0.448,6394.624
0.512,6354.448
1.16,8229.6
0.056,6341.0
0.504,6354.448
0.688,6394.624
0.464,6461.028
0.16,6552.864
0.104,6669.081
0.288,6808.43
0.128,6969.524
0.248,7150.893
0.64,7351.038
0.704,8239.967
0.176,7801.739
0.992,8310.377
0.784,8583.318
0.752,6226.277
0.472,6073.586
0.936,5945.741
0.368,5844.373
0.48,5770.877
0.96,8270.989
0.384,5726.327
0.248,5711.4
0.376,5726.327
0.352,5770.877
0.248,5844.373
0.512,5945.741
0.408,6073.586
0.568,6226.277
0.376,6402.036
0.032,6599.021
0.368,413.2
0.104,826.4
0.064,1239.6
0.448,1652.8
0.16,2066.0
0.568,2479.2
0.104,2892.4
0.912,3305.6
0.104,7600.1
0.896,3718.8
0.472,4132.0
1.048,4545.2
1.56,4958.4
1.688,5371.7
0.448,8484.967
0.112,7611.324
0.704,7644.897
0.488,7700.528
0.216,7777.742
0.264,7875.905
0.248,7994.245
0.808,8131.882
0.032,8287.853
0.248,8461.146
0.784,8650.719
0.48,8393.93
0.0,8855.527
0.84,9074.539
0.176,9306.808
0.376,7546.777
0.536,7398.264
0.544,7270.229
0.392,7163.771
0.0,7079.864
0.08,7019.317
0.0,6982.736
0.792,8322.435
0.112,6970.5
0.04,6982.736
0.104,7019.317
0.136,7079.864
0.152,7163.771
0.024,7270.229
0.312,7398.264
0.28,7546.777
0.088,7714.588
0.256,7900.465
0.48,8270.989
0.112,8103.166
0.344,8321.461
0.752,8554.157
0.24,8800.172
0.44,6969.524
0.36,6808.43
0.264,6669.081
0.056,6552.864
0.16,6461.028
0.224,6394.624
0.872,8239.967
0.232,6354.448
0.216,6341.0
0.4,6354.448
0.176,6394.624
0.128,6461.028
0.184,6552.864
0.0,6669.081
0.16,6808.43
0.536,6969.524
0.352,7150.893
0.416,8229.6
0.464,7568.468
0.704,8049.473
0.496,8310.442
0.464,6402.036
0.184,6226.277
0.648,6073.586
0.08,5945.741
0.192,5844.373
0.672,8239.967
0.096,5770.877
0.04,5726.327
0.088,5711.4
0.064,5726.327
0.04,5770.877
0.224,5844.373
0.12,5945.741
0.28,6073.586
0.088,6226.277
0.256,6402.036
0.472,413.2
0.432,826.4
0.08,1239.6
0.208,1652.8
0.2,2066.0
0.264,2479.2
0.544,2892.4
0.264,7611.324
0.528,3305.6
0.104,3718.8
0.68,4132.0
1.192,4545.2
1.32,4958.5
0.08,8594.926
0.256,7600.1
0.336,7611.324
0.12,7644.897
0.152,7700.528
0.632,7777.742
0.12,7875.905
1.176,7994.245
0.4,8131.882
0.616,8287.853
1.152,8461.146
0.112,8484.967
0.368,8650.719
0.472,8855.527
0.544,9074.593
0.008,7714.588
0.168,7546.777
0.176,7398.264
0.024,7270.229
0.368,7163.771
0.288,7079.864
0.368,7019.317
0.424,8393.93
0.256,6982.736
0.328,6970.5
0.472,6982.736
0.232,7019.317
0.216,7079.864
0.392,7163.771
0.68,7270.229
0.648,7398.264
0.28,7546.777
0.112,7714.588
0.112,8322.435
0.256,7900.465
0.024,8103.166
0.384,8321.461
0.128,8554.215
0.072,7150.893
0.008,6969.524
0.104,6808.43
0.312,6669.081
0.208,6552.864
0.144,6461.028
0.504,8270.989
0.6,6394.624
0.152,6354.448
0.032,6341.0
0.192,6354.448
0.496,6394.624
0.552,6461.028
0.368,6552.864
0.528,6669.081
0.904,6808.43
0.016,6969.524
0.048,8239.967
0.832,7351.038
0.336,7801.739
0.128,8049.534
0.096,6599.021
0.184,6402.036
0.28,6226.277
0.288,6073.586
0.176,5945.741
0.304,8229.6
0.272,5844.373
0.408,5770.877
0.28,5726.327
0.304,5711.4
0.408,5726.327
0.144,5770.877
0.248,5844.373
0.088,5945.741
0.28,6073.586
0.624,6226.277
0.04,413.2
0.552,826.4
0.264,1239.6
0.672,1652.8
0.208,2066.0
1.016,2479.2
0.208,7644.897
1.0,2892.4
0.576,3305.6
1.152,3718.8
1.664,4132.0
1.792,4545.3
0.552,8723.09
0.216,7611.324
0.808,7600.1
0.592,7611.324
0.32,7644.897
0.16,7700.528
0.352,7777.742
0.704,7875.905
0.072,7994.245
0.144,8131.882
0.68,8287.853
0.584,8594.926
0.104,8461.146
0.944,8650.719
0.072,8855.579
0.48,7900.465
0.64,7714.588
0.648,7546.777
0.496,7398.264
0.104,7270.229
0.184,7163.771
0.104,7079.864
0.896,8484.967
0.216,7019.317
0.144,6982.736
0.0,6970.5
0.24,6982.736
0.256,7019.317
0.08,7079.864
0.208,7163.771
0.176,7270.229
0.192,7398.264
0.36,7546.777
0.584,8393.93
0.216,7714.588
0.448,7900.465
0.856,8103.166
0.344,8321.516
0.544,7351.038
0.464,7150.893
0.368,6969.524
0.16,6808.43
0.264,6669.081
0.328,6552.864
0.976,8322.435
0.128,6461.028
0.32,6394.624
0.504,6354.448
0.28,6341.0
0.024,6354.448
0.08,6394.624
0.104,6461.028
0.056,6552.864
0.432,6669.081
0.456,6808.43
0.52,8270.989
0.36,7150.893
0.808,7568.468
0.6,7801.797
0.568,6815.392
0.288,6599.021
0.752,6402.036
0.184,6226.277
0.296,6073.586
0.776,8239.967
0.2,5945.741
0.064,5844.373
0.192,5770.877
0.168,5726.327
0.064,5711.4
0.328,5726.327
0.224,5770.877
0.384,5844.373
0.192,5945.741
0.152,6073.586
0.512,413.2
0.224,826.4
0.632,1239.6
0.168,1652.8
0.976,2066.0
0.168,7700.528
0.96,2479.2
0.536,2892.4
1.112,3305.6
1.624,3718.8
1.752,4132.1
0.512,8868.67
0.176,7644.897
0.768,7611.324
0.552,7600.1
0.28,7611.324
0.2,7644.897
0.312,7700.528
0.744,7777.742
0.032,7875.905
0.184,7994.245
0.72,8131.882
0.544,8723.09
0.064,8287.853
0.904,8461.146
0.112,8650.767
0.44,8103.166
0.6,7900.465
0.608,7714.588
0.456,7546.777
0.064,7398.264
0.144,7270.229
0.064,7163.771
0.856,8594.926
0.176,7079.864
0.104,7019.317
0.04,6982.736
0.2,6970.5
0.216,6982.736
0.04,7019.317
0.248,7079.864
0.216,7163.771
0.152,7270.229
0.32,7398.264
0.544,8484.967
0.176,7546.777
0.408,7714.588
0.816,7900.465
0.304,8103.217
0.504,7568.468
0.424,7351.038
0.328,7150.893
0.12,6969.524
0.224,6808.43
0.288,6669.081
0.936,8393.93
0.168,6552.864
0.28,6461.028
0.464,6394.624
0.24,6354.448
0.064,6341.0
0.12,6354.448
0.064,6394.624
0.096,6461.028
0.472,6552.864
0.416,6669.081
0.48,8322.435
0.4,6969.524
0.768,7351.038
0.56,7568.522
0.528,7049.363
0.248,6815.392
0.712,6599.021
0.144,6402.036
0.256,6226.277
0.736,8270.989
0.16,6073.586
0.024,5945.741
0.152,5844.373
0.128,5770.877
0.024,5726.327
0.288,5711.4
0.184,5726.327
0.344,5770.877
0.152,5844.373
0.192,5945.741
0.288,413.2
0.12,826.4
0.344,1239.6
0.464,1652.8
0.344,7777.742
0.448,2066.0
0.024,2479.2
0.6,2892.4
1.112,3305.6
1.24,3718.9
0.0,9030.824
0.336,7700.528
0.256,7644.897
0.04,7611.324
0.232,7600.1
0.712,7611.324
0.2,7644.897
1.256,7700.528
0.48,7777.742
0.696,7875.905
1.232,7994.245
0.032,8868.67
0.448,8131.882
0.392,8287.853
0.624,8461.19
0.072,8321.461
0.088,8103.166
0.096,7900.465
0.056,7714.588
0.448,7546.777
0.368,7398.264
0.448,7270.229
0.344,8723.09
0.336,7163.771
0.408,7079.864
0.552,7019.317
0.312,6982.736
0.296,6970.5
0.472,6982.736
0.76,7019.317
0.728,7079.864
0.36,7163.771
0.192,7270.229
0.032,8594.926
0.336,7398.264
0.104,7546.777
0.304,7714.588
0.208,7900.512
0.008,7801.739
0.088,7568.468
0.184,7351.038
0.392,7150.893
0.288,6969.524
0.224,6808.43
0.424,8484.967
0.68,6669.081
0.232,6552.864
0.048,6461.028
0.272,6394.624
0.576,6354.448
0.632,6341.0
0.448,6354.448
0.608,6394.624
0.984,6461.028
0.096,6552.864
0.032,8393.93
0.912,6808.43
0.256,7150.893
0.048,7351.088
0.016,7299.242
0.264,7049.363
0.2,6815.392
0.368,6599.021
0.256,6402.036
0.224,8322.435
0.352,6226.277
0.488,6073.586
0.36,5945.741
0.384,5844.373
0.488,5770.877
0.224,5726.327
0.328,5711.4
0.168,5726.327
0.36,5770.877
0.704,5844.373
0.408,413.2
0.056,826.4
0.752,1239.6
0.056,7875.905
0.736,1652.8
0.312,2066.0
0.888,2479.2
1.4,2892.4
1.528,3305.7
0.288,9208.677
0.048,7777.742
0.544,7700.528
0.328,7644.897
0.056,7611.324
0.424,7600.1
0.088,7611.324
0.968,7644.897
0.192,7700.528
0.408,7777.742
0.944,7875.905
0.32,9030.824
0.16,7994.245
0.68,8131.882
0.336,8287.893
0.216,8554.157
0.376,8321.461
0.384,8103.166
0.232,7900.465
0.16,7714.588
0.08,7546.777
0.16,7398.264
0.632,8868.67
0.048,7270.229
0.12,7163.771
0.264,7079.864
0.024,7019.317
0.008,6982.736
0.184,6970.5
0.472,6982.736
0.44,7019.317
0.072,7079.864
0.096,7163.771
0.32,8723.09
0.048,7270.229
0.184,7398.264
0.592,7546.777
0.08,7714.63
0.28,8049.473
0.2,7801.739
0.104,7568.468
0.104,7351.038
0.0,7150.893
0.064,6969.524
0.712,8594.926
0.392,6808.43
0.056,6669.081
0.24,6552.864
0.016,6461.028
0.288,6394.624
0.344,6354.448
0.16,6341.0
0.32,6354.448
0.696,6394.624
0.192,6461.028
0.256,8484.967
0.624,6669.081
0.544,6969.524
0.336,7150.939
0.304,7563.453
0.024,7299.242
0.488,7049.363
0.08,6815.392
0.032,6599.021
0.512,8393.93
0.064,6402.036
0.2,6226.277
0.072,6073.586
0.096,5945.741
0.2,5844.373
0.064,5770.877
0.04,5726.327
0.12,5711.4
0.072,5726.327
0.416,5770.877
0.464,413.2
0.344,826.4
0.464,7994.245
0.328,1239.6
0.096,1652.8
0.48,2066.0
0.992,2479.2
1.12,2892.5
0.12,9401.338
0.456,7875.905
0.136,7777.742
0.08,7700.528
0.352,7644.897
0.832,7611.324
0.32,7600.1
1.376,7611.324
0.6,7644.897
0.816,7700.528
1.352,7777.742
0.088,9208.677
0.568,7875.905
0.272,7994.245
0.744,8131.917
0.192,8800.111
0.032,8554.157
0.024,8321.461
0.176,8103.166
0.568,7900.465
0.488,7714.588
0.568,7546.777
0.224,9030.824
0.456,7398.264
0.528,7270.229
0.672,7163.771
0.432,7079.864
0.416,7019.317
0.592,6982.736
0.88,6970.5
0.848,6982.736
0.48,7019.317
0.312,7079.864
0.088,8868.67
0.456,7163.771
0.224,7270.229
0.184,7398.264
0.328,7546.816
0.128,8310.377
0.208,8049.473
0.304,7801.739
0.512,7568.468
0.408,7351.038
0.344,7150.893
0.304,8723.09
0.8,6969.524
0.352,6808.43
0.168,6669.081
0.392,6552.864
0.696,6461.028
0.752,6394.624
0.568,6354.448
0.728,6341.0
1.104,6354.448
0.216,6394.624
0.152,8594.926
1.032,6552.864
0.136,6808.43
0.072,6969.565
0.104,7840.547
0.384,7563.453
0.08,7299.242
0.488,7049.363
0.376,6815.392
0.104,8484.967
0.472,6599.021
0.608,6402.036
0.48,6226.277
0.504,6073.586
0.608,5945.741
0.344,5844.373
0.448,5770.877
0.288,5726.327
0.48,5711.4
0.824,5726.327
0.808,413.2
0.0,8131.882
0.792,826.4
0.368,1239.6
0.944,1652.8
1.456,2066.0
1.584,2479.3
0.344,9607.916
0.008,7994.245
0.6,7875.905
0.384,7777.742
0.112,7700.528
0.368,7644.897
0.144,7611.324
0.912,7600.1
0.136,7611.324
0.352,7644.897
0.888,7700.528
0.376,9401.338
0.104,7777.742
0.736,7875.905
0.28,7994.276
0.272,9058.244
0.432,8800.111
0.44,8554.157
0.288,8321.461
0.104,8103.166
0.024,7900.465
0.104,7714.588
0.688,9208.677
0.008,7546.777
0.064,7398.264
0.208,7270.229
0.032,7163.771
0.048,7079.864
0.128,7019.317
0.416,6982.736
0.384,6970.5
0.016,6982.736
0.152,7019.317
0.376,9030.824
0.008,7079.864
0.24,7163.771
0.648,7270.229
0.136,7398.297
0.336,8583.251
0.256,8310.377
0.16,8049.473
0.048,7801.739
0.056,7568.468
0.12,7351.038
0.768,8868.67
0.336,7150.893
0.112,6969.524
0.296,6808.43
0.072,6669.081
0.232,6552.864
0.288,6461.028
0.104,6394.624
0.264,6354.448
0.64,6341.0
0.248,6354.448
0.312,8723.09
0.568,6461.028
0.6,6669.081
0.392,6808.466
0.36,8129.207
0.08,7840.547
0.544,7563.453
0.024,7299.242
0.088,7049.363
0.568,8594.926
0.008,6815.392
0.144,6599.021
0.016,6402.036
0.04,6226.277
0.144,6073.586
0.12,5945.741
0.016,5844.373
0.176,5770.877
0.016,5726.327
0.36,5711.4
0.808,8287.853
0.016,413.2
0.44,826.4
0.136,1239.6
0.648,1652.8
0.776,2066.1
0.464,9827.533
0.8,8131.882
0.208,7994.245
0.424,7875.905
0.696,7777.742
1.176,7700.528
0.664,7644.897
1.72,7611.324
0.944,7600.1
1.16,7611.324
1.696,7644.897
0.432,9607.916
0.912,7700.528
0.072,7777.742
1.088,7875.931
0.536,9327.544
0.376,9058.244
0.368,8800.111
0.52,8554.157
0.912,8321.461
0.832,8103.166
0.912,7900.465
0.12,9401.338
0.8,7714.588
0.872,7546.777
1.016,7398.264
0.776,7270.229
0.76,7163.771
0.936,7079.864
1.224,7019.317
1.192,6982.736
0.824,6970.5
0.656,6982.736
0.432,9208.677
0.8,7019.317
0.568,7079.864
0.16,7163.771
0.672,7270.257
0.472,8866.988
0.552,8583.251
0.648,8310.377
0.856,8049.473
0.752,7801.739
0.688,7568.468
0.04,9030.824
1.144,7351.038
0.696,7150.893
0.512,6969.524
0.736,6808.43
1.04,6669.081
1.096,6552.864
0.912,6461.028
1.072,6394.624
1.448,6354.448
0.56,6341.0
0.496,8868.67
1.376,6394.624
0.208,6552.864
0.416,6669.112
0.448,8428.244
0.728,8129.207
0.264,7840.547
0.832,7563.453
0.72,7299.242
0.24,8723.09
0.816,7049.363
0.952,6815.392
0.824,6599.021
0.848,6402.036
0.952,6226.277
0.688,6073.586
0.792,5945.741
0.632,5844.373
0.824,5770.877
1.168,5726.327
0.792,8461.146
0.368,8650.719
0.944,8855.527
1.456,9074.539
1.584,9306.808
0.344,2159.775
0.008,413.2
0.6,826.4
0.384,1239.6
0.112,1652.8
0.368,2066.0
0.144,2479.2
0.912,2892.4
0.136,3305.6
0.352,3718.8
0.888,4132.0
0.376,1768.62
0.104,4545.2
0.736,4958.4
0.28,5371.7
0.272,2960.131
0.432,2557.895
0.44,2159.804
0.288,1768.656
0.104,1390.325
0.024,1038.91
0.104,753.081
0.688,1390.28
0.008,629.6
0.064,753.081
0.208,1038.91
0.032,1390.325
0.048,1768.656
0.128,2159.804
0.416,2557.895
0.384,2960.131
0.016,3365.024
0.152,3771.72
0.376,1038.849
0.008,4179.691
0.24,4588.599
0.648,4998.212
0.136,5408.471
0.336,3154.57
0.256,2780.605
0.16,2419.44
0.048,2077.759
0.056,1766.902
0.12,1506.078
0.768,752.997
0.336,1325.167
0.112,1259.1
0.296,1325.167
0.072,1506.078
0.232,1766.902
0.288,2077.759
0.104,2419.44
0.264,2780.605
0.64,3154.57
0.248,3537.276
0.312,629.5
0.568,4319.578
0.6,5115.766
0.392,5517.29
0.36,3454.441
0.08,3116.668
0.544,2799.204
0.024,2509.768
0.088,2259.158
0.568,752.997
0.008,2061.583
0.144,1933.371
0.016,1888.7
0.04,1933.371
0.144,2061.583
0.12,2259.158
0.016,2509.768
0.176,2799.204
0.016,3116.668
0.36,3454.441
0.424,413.2
0.152,826.4
0.664,1239.6
0.792,1652.9
0.448,10059.335
0.784,8287.853
0.192,8131.882
0.408,7994.245
0.68,7875.905
1.16,7777.742
0.648,7700.528
1.704,7644.897
0.928,7611.324
1.144,7600.1
1.68,7611.324
0.416,9827.533
0.896,7644.897
0.056,7700.528
1.072,7777.763
0.52,9607.072
0.36,9327.544
0.352,9058.244
0.504,8800.111
0.896,8554.157
0.816,8321.461
0.896,8103.166
0.104,9607.916
0.784,7900.465
0.856,7714.588
1.0,7546.777
0.76,7398.264
0.744,7270.229
0.92,7163.771
1.208,7079.864
1.176,7019.317
0.808,6982.736
0.64,6970.5
0.416,9401.338
0.784,6982.736
0.552,7019.317
0.144,7079.864
0.656,7163.794
0.456,9160.581
0.536,8866.988
